user_id	item_id	time
14922	80	1137974400
3116	52	1138320000
11818	83	1138320000
15404	114	1138406400
21567	101	1138492800
7042	93	1138579200
12378	112	1139011200
3116	81	1139270400
3116	74	1139356800
6290	85	1139529600
19803	57	1139529600
19803	78	1139529600
18256	94	1139616000
1539	78	1139788800
25579	85	1139788800
19055	95	1140220800
25372	49	1140480000
23694	85	1140566400
1370	52	1140652800
3116	61	1140652800
2522	80	1140739200
7218	80	1140739200
17181	108	1140739200
17542	112	1140739200
22460	112	1140739200
18204	56	1140825600
15219	85	1141084800
21806	49	1141257600
25642	52	1141257600
18263	26	1141344000
814	43	1142121600
1637	119	1142121600
18556	101	1142208000
23766	99	1142294400
17411	60	1142380800
11253	57	1142467200
8715	124	1142553600
5534	95	1142726400
6567	112	1143158400
22505	85	1143158400
18256	85	1143244800
23677	52	1143244800
4723	99	1143590400
7333	81	1143763200
18482	43	1143849600
15855	70	1144540800
15471	61	1145059200
4449	52	1145232000
10160	123	1145664000
25155	87	1146096000
27415	120	1146182400
22336	80	1146268800
27754	80	1146700800
18482	78	1147219200
743	123	1147305600
14922	112	1147305600
17570	95	1147305600
9402	135	1148256000
252	62	1148428800
13957	51	1148428800
13957	52	1148428800
5849	125	1148860800
12197	69	1149033600
562	101	1149120000
12197	95	1149120000
25966	108	1149292800
3175	57	1149379200
3175	81	1149379200
5075	101	1149638400
215	142	1149811200
562	114	1149897600
24337	70	1149897600
24201	143	1150156800
1439	112	1150329600
25360	85	1150416000
18619	51	1150848000
23108	119	1151020800
13209	51	1151193600
1416	57	1151366400
106	88	1151539200
12806	61	1151539200
12806	112	1151539200
24229	31	1151884800
1439	125	1152144000
2216	80	1152144000
2918	142	1152144000
1780	140	1152316800
7012	51	1152403200
13193	74	1152403200
2918	101	1152489600
19205	144	1152662400
22430	142	1152662400
22728	108	1152921600
6290	112	1153008000
814	94	1153180800
10908	51	1153180800
25155	74	1153353600
20190	124	1153440000
20190	61	1153612800
23900	51	1153785600
3116	85	1153958400
8511	58	1153958400
2671	124	1154390400
940	117	1154822400
2671	86	1154908800
19205	112	1154908800
11065	75	1154995200
10975	51	1155081600
13193	85	1155081600
21654	129	1155081600
8620	80	1155168000
9829	125	1155254400
2397	114	1155340800
562	146	1155513600
6207	78	1155686400
21981	146	1155686400
12366	101	1155772800
4723	93	1155859200
12846	95	1156032000
1494	49	1156118400
10753	112	1156118400
20714	74	1156377600
26569	75	1156550400
15793	27	1156723200
3444	51	1156809600
11246	142	1156809600
22335	67	1156809600
207	119	1156896000
13675	94	1156896000
6258	83	1157673600
19018	88	1157673600
24201	85	1158019200
940	88	1158105600
1910	118	1158278400
11074	140	1158278400
1910	78	1158537600
2216	85	1158537600
12177	152	1158537600
6258	119	1159056000
23418	52	1160265600
13192	85	1160524800
16537	113	1160784000
8265	83	1160870400
25372	94	1160956800
26760	85	1161043200
25050	49	1161129600
4449	99	1161216000
940	135	1161302400
3160	94	1161302400
4832	114	1161561600
16133	57	1161648000
21222	99	1161648000
15361	147	1161907200
27415	140	1161907200
15008	145	1162080000
23800	120	1162080000
16537	80	1162166400
25372	65	1162166400
6829	147	1162512000
12512	85	1162512000
26701	85	1162512000
27587	51	1162512000
1430	136	1162684800
26529	85	1162684800
20365	127	1162771200
8957	177	1163030400
15242	143	1163203200
17403	93	1163289600
8620	85	1163376000
25372	89	1163376000
15093	57	1163462400
27031	122	1163462400
4832	80	1163980800
4794	147	1164153600
19745	108	1164326400
12121	115	1164672000
4361	156	1164844800
1923	112	1165449600
17838	85	1165449600
6445	62	1165536000
6445	78	1165795200
15704	152	1165795200
16017	80	1165968000
19319	101	1165968000
16034	95	1166140800
18026	57	1166140800
11971	125	1166400000
12469	85	1166486400
27736	85	1166918400
18969	140	1167264000
5598	112	1167350400
27740	145	1167350400
7569	112	1167523200
2671	83	1167609600
12716	85	1167782400
16283	69	1167782400
17403	98	1167782400
17574	81	1167782400
22512	114	1167782400
15079	85	1167868800
10466	64	1167955200
26274	145	1167955200
940	140	1168128000
212	52	1168300800
3456	99	1168300800
15361	145	1168300800
18955	127	1168300800
20866	156	1168300800
21170	111	1168300800
22608	74	1168300800
215	152	1168387200
4937	88	1168473600
15108	146	1168473600
15524	80	1168473600
19864	52	1168646400
14418	119	1168819200
13957	100	1168905600
11740	31	1169078400
18989	170	1169164800
1760	86	1169424000
12846	51	1169683200
12846	148	1169683200
3410	83	1170028800
20303	154	1170374400
11721	85	1170547200
5951	127	1170720000
13964	64	1170720000
20986	92	1170892800
16802	127	1171065600
14957	85	1171152000
7307	176	1171238400
1439	122	1171497600
6829	78	1171497600
6829	85	1171497600
13596	145	1171497600
26834	31	1171584000
26834	85	1171584000
7618	100	1171670400
12366	114	1171670400
371	176	1171929600
16001	143	1171929600
5994	57	1172188800
215	75	1172620800
25979	85	1172620800
16598	156	1172880000
24755	80	1172966400
17528	145	1173052800
13597	145	1173139200
16598	83	1173139200
17617	147	1173225600
18909	148	1173225600
20302	85	1173398400
25931	117	1173571200
11417	98	1173830400
14317	101	1173830400
21806	85	1173830400
1760	64	1173916800
16686	145	1174089600
18961	88	1174176000
12129	145	1174348800
22534	85	1174348800
25750	146	1174348800
19481	104	1174435200
17680	112	1174521600
20509	80	1174521600
24782	80	1174521600
10464	112	1174694400
3484	112	1175126400
8437	79	1175212800
13190	89	1175385600
5829	104	1175472000
16270	156	1175558400
12589	148	1175644800
7569	100	1175817600
22608	144	1175817600
13572	74	1175904000
13572	79	1175904000
13572	87	1175904000
17108	85	1175904000
208	194	1176076800
20104	104	1176076800
10699	138	1176163200
19147	80	1176163200
16196	32	1176249600
18576	93	1176249600
19199	85	1176336000
19199	146	1176336000
830	80	1176508800
5567	69	1177027200
5567	87	1177027200
2664	99	1177200000
5567	133	1177286400
9993	67	1177459200
2671	69	1177804800
16240	117	1177891200
5432	85	1177977600
5567	176	1178150400
26968	125	1178150400
24039	144	1178409600
5567	193	1178668800
21936	52	1178755200
23344	85	1178755200
8162	49	1178841600
1416	85	1178928000
5747	64	1178928000
6414	148	1178928000
9283	74	1178928000
19395	94	1178928000
26721	93	1178928000
18098	145	1179014400
22691	123	1179014400
2766	136	1179100800
6994	180	1179187200
15242	85	1179187200
13561	143	1179360000
15477	80	1179360000
18576	117	1179360000
17466	139	1179446400
9164	194	1179792000
16196	74	1179792000
4723	125	1179964800
2638	80	1180396800
22773	118	1180396800
743	86	1180569600
26203	180	1180569600
11317	158	1180656000
11317	167	1180656000
18562	100	1180656000
1716	172	1180742400
14949	177	1180742400
22430	114	1180828800
7491	155	1181001600
2096	112	1181088000
19199	156	1181088000
5479	148	1181174400
15476	151	1181174400
26361	137	1181174400
9633	85	1181260800
15783	173	1181260800
5245	80	1181433600
12231	156	1181520000
24460	85	1181520000
3886	213	1181606400
26361	194	1181606400
18556	85	1181779200
25090	144	1181779200
26112	80	1181779200
21567	85	1181865600
26566	85	1181865600
23207	85	1181952000
14599	85	1182124800
25661	74	1182297600
2115	80	1182470400
2115	112	1182470400
15862	179	1182556800
12804	127	1182902400
7123	194	1183075200
26298	85	1183075200
12837	210	1183161600
1761	156	1183766400
6911	151	1183852800
9993	156	1183939200
14706	133	1183939200
9561	80	1184112000
13514	85	1184198400
14304	138	1184198400
3116	226	1184284800
7001	222	1184284800
11495	133	1184284800
14495	209	1184284800
9145	85	1184371200
26360	74	1184457600
10547	118	1184544000
16598	85	1184630400
16196	177	1185062400
26481	100	1185235200
15303	8157	1185321600
3740	115	1185408000
21126	145	1185408000
23963	69	1185408000
7218	152	1185494400
19864	174	1185494400
19864	176	1185494400
22366	112	1185494400
23147	151	1185494400
8517	85	1185753600
21124	100	1185840000
27573	26	1185840000
17228	112	1185926400
18133	180	1185926400
26234	125	1186012800
9586	235	1186099200
13959	47	1186272000
19748	138	1186358400
21030	225	1186358400
3116	222	1186444800
3292	138	1186444800
3292	316	1186444800
6011	210	1186444800
19518	78	1186531200
8620	136	1186617600
2510	85	1186704000
2510	151	1186704000
4619	78	1186704000
22945	85	1186704000
25728	69	1186790400
11655	169	1186963200
14960	112	1186963200
19122	194	1186963200
15639	64	1187049600
26481	145	1187049600
19122	232	1187308800
24827	105	1187740800
24827	211	1187740800
3444	52	1187827200
21346	225	1187827200
23727	111	1187827200
26282	194	1188172800
8947	238	1188259200
19522	204	1188345600
17228	191	1188432000
27004	61	1188432000
13574	69	1188518400
5355	212	1188604800
21654	86	1188864000
24321	85	1188950400
7692	191	1189123200
25655	158	1189123200
1763	224	1189209600
15272	146	1189209600
19669	155	1189209600
2146	135	1189555200
4530	136	1189555200
11721	138	1189728000
16698	212	1189728000
19395	258	1189728000
25198	123	1189728000
2618	62	1190073600
21589	112	1190332800
25863	112	1190592000
6290	262	1190678400
15471	152	1190764800
17599	85	1190851200
9049	52	1190937600
21806	27	1191024000
12629	137	1191196800
20550	78	1191369600
20550	80	1191369600
17799	122	1191456000
17306	137	1191628800
25948	64	1191715200
8292	173	1191801600
12418	112	1191801600
26316	249	1191888000
27043	262	1191888000
16739	85	1191974400
25948	144	1192060800
24530	80	1192147200
2466	112	1192233600
16334	145	1192233600
22712	112	1192233600
13127	403	1192406400
5994	229	1192579200
4723	176	1192665600
24928	85	1192665600
11902	127	1192752000
2058	85	1192924800
14017	85	1193011200
26934	99	1193184000
19790	122	1193356800
215	225	1193443200
18752	176	1193616000
26060	135	1193702400
16791	85	1193961600
17570	135	1194134400
18362	249	1194134400
23892	142	1194134400
6275	78	1194220800
6275	145	1194220800
16567	87	1194220800
19033	173	1194220800
2510	145	1194739200
20345	85	1194998400
20345	139	1194998400
19522	194	1195257600
19522	231	1195257600
9327	194	1195430400
12755	129	1195516800
23766	85	1195516800
593	88	1195603200
10208	35	1195603200
3279	140	1195689600
18388	145	1195776000
25812	140	1195948800
27061	30	1195948800
15772	40	1196121600
16046	192	1196208000
9327	205	1196294400
21366	262	1196294400
8490	194	1196467200
13353	156	1196467200
2389	111	1196640000
15093	180	1196640000
2031	49	1196726400
8117	41	1196726400
19522	232	1196812800
3635	94	1196899200
5849	85	1196985600
13426	232	1196985600
16034	112	1197244800
13729	118	1197331200
13729	137	1197331200
25249	85	1197417600
20082	85	1197504000
12521	225	1197590400
20000	85	1197849600
7218	111	1197936000
12418	258	1198022400
15783	49	1198022400
26033	194	1198022400
14588	268	1198108800
19225	167	1198108800
20253	155	1198195200
5207	238	1198281600
14098	173	1198281600
26083	210	1198281600
2552	141	1198368000
17922	148	1198368000
13852	231	1198627200
15186	338	1198627200
5599	222	1198713600
9538	49	1198800000
10208	107	1198800000
10208	224	1198800000
3209	117	1198886400
11019	222	1198886400
1566	258	1198972800
6687	111	1199059200
6687	180	1199059200
6687	222	1199059200
24437	192	1199059200
4957	31	1199145600
13717	249	1199577600
25655	85	1199577600
18388	49	1199664000
2466	125	1199750400
3359	138	1199750400
12346	44	1199750400
12346	115	1199750400
12346	107	1199836800
3116	41	1200009600
16626	145	1200096000
10971	49	1200182400
14076	122	1200268800
15471	222	1200268800
20370	153	1200441600
2428	85	1200528000
5506	168	1200528000
12521	29	1200528000
21847	41	1200528000
565	194	1200614400
26732	88	1200614400
27806	145	1200614400
8061	832	1200700800
10429	138	1200787200
25860	118	1200787200
14350	249	1200873600
5700	244	1200960000
12881	206	1200960000
13982	49	1201046400
14085	271	1201046400
10679	135	1201132800
10679	137	1201132800
20733	120	1201132800
20733	176	1201132800
6397	98	1201219200
1964	268	1201392000
12521	403	1201392000
13125	153	1201478400
16986	104	1201478400
20776	249	1201478400
5378	204	1201564800
22335	268	1201564800
13021	74	1201651200
4690	49	1201737600
12521	229	1201737600
12745	207	1201910400
2169	289	1201996800
22308	86	1202169600
1753	133	1202256000
4903	137	1202256000
4903	273	1202256000
7519	274	1202256000
22945	206	1202256000
7519	403	1202342400
14398	249	1202342400
14649	120	1202342400
11555	159	1202428800
11555	192	1202428800
17115	74	1202428800
21943	184	1202428800
25966	220	1202428800
11050	403	1202515200
5087	111	1202601600
383	145	1202860800
18021	94	1202860800
16324	172	1203033600
17306	266	1203033600
22993	196	1203120000
22993	199	1203120000
22993	209	1203120000
22545	49	1203206400
25860	225	1203206400
8467	138	1203292800
5909	219	1203379200
17421	85	1203379200
20000	222	1203379200
27806	41	1203379200
7172	249	1203724800
11531	316	1203724800
7685	85	1203897600
17799	215	1203897600
18576	217	1203984000
11456	111	1204070400
11456	138	1204070400
2415	210	1204243200
19472	145	1204329600
8023	172	1204416000
13982	222	1204416000
17817	49	1204416000
19280	212	1204416000
19280	229	1204416000
11417	80	1204502400
11926	85	1204502400
11926	222	1204502400
13021	85	1204588800
22996	85	1204588800
160	177	1204848000
18197	153	1204848000
13000	80	1205020800
13000	85	1205020800
13000	94	1205020800
13000	99	1205020800
13000	112	1205020800
17299	148	1205020800
1539	268	1205107200
15361	265	1205107200
4244	135	1205193600
6648	145	1205193600
9209	85	1205193600
16428	229	1205193600
17108	225	1205193600
4845	220	1205280000
24128	403	1205280000
8095	85	1205625600
18576	158	1205712000
22043	105	1205712000
3221	272	1205798400
8588	145	1205798400
8859	137	1205798400
9911	170	1205971200
11456	100	1205971200
21663	86	1205971200
12521	249	1206057600
27627	159	1206057600
10564	85	1206144000
24274	137	1206144000
10998	219	1206230400
2043	174	1206403200
2766	85	1206403200
12933	85	1206489600
11986	832	1206576000
12745	138	1206748800
14960	181	1206748800
8507	85	1206921600
8507	145	1206921600
8493	194	1207008000
17184	229	1207008000
5075	147	1207180800
26783	308	1207180800
3175	98	1207267200
3175	112	1207267200
11486	222	1207267200
2552	210	1207353600
17076	122	1207353600
1954	236	1207440000
10586	222	1207440000
22657	229	1207440000
27234	145	1207440000
27234	148	1207440000
2671	264	1207526400
8558	222	1207526400
15341	132	1207526400
27742	118	1207526400
17398	176	1207699200
21854	224	1207699200
7599	212	1207785600
21030	85	1207785600
9120	145	1207872000
1749	85	1207958400
392	206	1208044800
14114	229	1208131200
2115	207	1208217600
3240	111	1208304000
4094	125	1208304000
19173	158	1208304000
9029	222	1208390400
18433	229	1208390400
19395	85	1208390400
19395	254	1208390400
21806	222	1208390400
25966	100	1208476800
8486	334	1208563200
17549	69	1209081600
2841	147	1209168000
6439	122	1209168000
8103	85	1209168000
15831	177	1209254400
22138	273	1209254400
3335	238	1209340800
7557	145	1209340800
14588	222	1209340800
16443	299	1209427200
19618	169	1209427200
26783	266	1209427200
25434	63	1209600000
58	254	1209686400
8033	168	1209686400
3562	85	1209772800
27573	85	1209945600
27573	159	1209945600
549	229	1210032000
1479	222	1210032000
19638	205	1210032000
23479	40	1210032000
2936	8157	1210204800
2115	199	1210291200
6906	112	1210291200
11115	29	1210291200
27515	264	1210291200
8817	85	1210464000
3886	132	1210636800
374	222	1210982400
12147	85	1210982400
15415	85	1210982400
13545	317	1211155200
15169	69	1211155200
26918	134	1211241600
7329	317	1211328000
8111	222	1211328000
13848	317	1211328000
18883	317	1211328000
26316	317	1211328000
8003	317	1211414400
11280	317	1211414400
20806	317	1211414400
260	226	1211500800
260	235	1211500800
2261	244	1211500800
5466	317	1211500800
10786	249	1211500800
18433	272	1211673600
19018	317	1211673600
22993	141	1211673600
22993	215	1211673600
27255	317	1211673600
1471	118	1211846400
1471	137	1211846400
17688	317	1211932800
18189	220	1212019200
14112	317	1212105600
19395	151	1212105600
22993	235	1212192000
2201	266	1212278400
3933	272	1212278400
16162	87	1212278400
5263	292	1212364800
8111	317	1212364800
18584	229	1212364800
716	317	1212451200
26783	832	1212451200
5994	249	1212537600
19656	122	1212537600
743	355	1212624000
22005	175	1212624000
12984	317	1212710400
609	224	1212883200
9678	221	1212883200
13537	231	1212883200
21674	273	1212883200
10399	27	1212969600
2115	317	1213056000
6762	355	1213056000
8882	84	1213056000
8882	269	1213056000
19155	237	1213142400
22993	238	1213142400
4690	246	1213228800
8341	194	1213228800
3753	155	1213315200
13270	232	1213315200
26968	317	1213574400
2394	80	1213660800
2394	176	1213660800
2394	338	1213660800
26648	317	1213660800
81	317	1213747200
4845	266	1213747200
5617	231	1213747200
23622	219	1213747200
26130	168	1213747200
1810	317	1213833600
19287	317	1213833600
21249	266	1214092800
10822	355	1214179200
13513	85	1214179200
6259	220	1214265600
16334	29	1214265600
19404	194	1214265600
1528	294	1214352000
11587	221	1214352000
23262	220	1214438400
27651	294	1214438400
13417	294	1214524800
15708	85	1214524800
24689	317	1214524800
24689	332	1214524800
12745	328	1214611200
25236	317	1214611200
26859	192	1214697600
10705	294	1214784000
15637	41	1214870400
19255	80	1214870400
19487	278	1214870400
16296	294	1214956800
27408	85	1214956800
27408	266	1214956800
20082	294	1215043200
25687	170	1215043200
7615	294	1215129600
7716	344	1215129600
9221	222	1215129600
18351	194	1215129600
20341	294	1215129600
5466	294	1215216000
1854	170	1215302400
19155	176	1215302400
20298	317	1215302400
26112	289	1215388800
1854	222	1215475200
3116	355	1215475200
11022	85	1215475200
19155	268	1215475200
18883	176	1215561600
20307	355	1215648000
24000	355	1215648000
20200	294	1215734400
9403	205	1215820800
10812	80	1215820800
12225	122	1215820800
14231	222	1215820800
22854	262	1215820800
13848	450	1215907200
21340	175	1215907200
25680	184	1215907200
26438	148	1215907200
1854	355	1215993600
14732	85	1215993600
16045	191	1215993600
16480	64	1215993600
17838	317	1215993600
20630	99	1215993600
2525	80	1216080000
2525	317	1216080000
3191	254	1216080000
6567	272	1216080000
18064	355	1216080000
20630	74	1216080000
3116	317	1216166400
15708	317	1216166400
23622	403	1216166400
27584	294	1216166400
10976	206	1216252800
15902	224	1216252800
22138	294	1216252800
26299	328	1216252800
4014	85	1216339200
10425	145	1216339200
12177	246	1216339200
15289	403	1216339200
2415	233	1216598400
15357	355	1216598400
16061	194	1216598400
12114	85	1216684800
24806	212	1216684800
2918	355	1216771200
21199	85	1216771200
24000	329	1216771200
5805	249	1216857600
6973	294	1216857600
18598	229	1216857600
1728	221	1216944000
14921	85	1216944000
15195	832	1216944000
2154	355	1217116800
19771	282	1217203200
12523	129	1217289600
13240	212	1217289600
14008	152	1217376000
12955	249	1217462400
1331	148	1217548800
20370	85	1217548800
20750	346	1217548800
1910	380	1217635200
12745	212	1217635200
1547	49	1217721600
9403	273	1217721600
10542	227	1217721600
1547	135	1217808000
9181	283	1217808000
10418	85	1217808000
12026	114	1217808000
24391	199	1217808000
8619	212	1217894400
12026	383	1217894400
23474	266	1217894400
26934	153	1217894400
19155	250	1217980800
18130	156	1218067200
21160	49	1218067200
3962	355	1218153600
17799	355	1218240000
27878	226	1218240000
3209	217	1218326400
7485	348	1218326400
13623	334	1218326400
17498	80	1218412800
12026	250	1218499200
23260	117	1218499200
12521	346	1218585600
7469	285	1218672000
24811	265	1218672000
19720	383	1218758400
26815	167	1218758400
1940	312	1219104000
12745	155	1219104000
3116	346	1219190400
21394	295	1219190400
24128	317	1219190400
24676	170	1219276800
24676	212	1219276800
24676	348	1219276800
1539	383	1219363200
19995	181	1219536000
14957	355	1219622400
16288	87	1219622400
16698	392	1219622400
354	145	1219968000
7376	196	1219968000
10721	145	1219968000
16816	266	1219968000
25967	113	1220054400
4562	79	1220313600
16566	266	1220313600
1281	308	1220400000
4881	86	1220572800
27209	187	1220572800
27310	332	1220572800
8289	135	1220659200
11050	317	1220659200
19205	212	1220659200
1566	363	1220745600
1566	364	1220745600
4823	355	1220745600
20656	34	1220745600
23319	362	1220745600
18219	85	1220832000
7571	169	1220918400
23636	152	1220918400
9054	355	1221091200
19638	100	1221091200
1062	386	1221177600
7878	282	1221177600
7878	317	1221177600
3116	354	1221264000
11368	317	1221264000
25238	229	1221264000
25238	345	1221264000
556	111	1221350400
19940	281	1221436800
26787	386	1221436800
24530	42	1221523200
15704	34	1221609600
7455	308	1221696000
14820	222	1221696000
8882	400	1221782400
21350	332	1221782400
15558	383	1221868800
20370	229	1221868800
26033	354	1221868800
9448	333	1221955200
11200	277	1221955200
24947	382	1221955200
16288	154	1222041600
3966	85	1222128000
25282	244	1222128000
1955	85	1222214400
1955	167	1222387200
2476	105	1222387200
11210	266	1222473600
11210	338	1222473600
13695	355	1222473600
26745	141	1222560000
1539	396	1222646400
13982	391	1222646400
6933	271	1222732800
6933	424	1222732800
25271	249	1222819200
8511	326	1222905600
8379	47	1222992000
8379	280	1222992000
8379	312	1222992000
22644	345	1222992000
1931	217	1223164800
1931	244	1223164800
4619	326	1223164800
16725	333	1223251200
25648	362	1223251200
19960	194	1223337600
26934	80	1223424000
185	244	1223510400
22832	355	1223510400
1955	133	1223769600
11019	348	1223769600
19328	317	1223769600
23342	80	1223769600
13125	211	1223856000
12873	317	1224115200
12521	362	1224201600
3176	356	1224288000
27554	348	1224374400
7148	273	1224460800
24559	386	1224460800
24559	391	1224460800
14187	370	1224633600
25626	145	1224633600
10542	274	1224720000
22430	85	1224720000
1940	370	1225324800
16472	184	1225324800
25304	317	1225324800
3329	357	1225497600
16939	153	1225497600
18363	244	1225497600
21030	355	1225584000
16478	271	1225670400
16563	166	1225670400
16563	193	1225670400
16563	400	1225670400
12903	79	1225756800
12903	355	1225756800
22265	373	1225756800
23342	370	1225756800
9998	832	1225929600
6414	373	1226102400
19863	220	1226188800
7139	338	1226275200
12690	373	1226534400
18362	266	1226534400
13959	202	1226620800
16782	300	1226620800
24063	403	1226793600
5211	332	1226880000
14866	176	1226880000
3614	402	1226966400
758	355	1227052800
2949	63	1227052800
4134	474	1227052800
7341	138	1227052800
9919	391	1227052800
17883	211	1227052800
19196	431	1227052800
4645	154	1227139200
13982	440	1227139200
15720	311	1227139200
23342	439	1227139200
19459	305	1227225600
1067	367	1227398400
6290	440	1227398400
7993	383	1227398400
19211	474	1227398400
22654	47	1227398400
25006	308	1227398400
6731	145	1227484800
17307	47	1227484800
11191	30	1227571200
11535	182	1227571200
18969	421	1227571200
19753	355	1227571200
23976	269	1227571200
11980	152	1227657600
25105	264	1227657600
19196	402	1227744000
21806	309	1227744000
3758	145	1227830400
7224	452	1227830400
14732	317	1227830400
24475	145	1227830400
6300	431	1227916800
4650	233	1228089600
20750	219	1228089600
21001	238	1228089600
26783	457	1228089600
7998	100	1228176000
8589	317	1228176000
25601	369	1228176000
260	403	1228262400
4525	311	1228262400
4885	832	1228262400
18478	355	1228262400
20766	244	1228262400
22990	266	1228348800
5490	452	1228435200
18026	145	1228435200
21477	292	1228435200
22714	452	1228435200
21806	135	1228608000
20776	454	1228694400
20776	474	1228694400
14398	454	1228780800
14975	222	1228780800
23867	363	1228780800
14981	31	1228867200
27121	438	1228867200
10464	440	1228953600
22654	282	1228953600
21582	246	1229040000
1462	117	1229126400
27019	145	1229126400
12149	145	1229212800
16299	452	1229212800
7236	332	1229299200
15558	266	1229299200
7293	370	1229385600
13902	452	1229385600
15898	317	1229385600
18117	281	1229385600
27409	453	1229385600
24054	266	1229472000
20847	422	1229558400
22953	145	1229558400
19520	249	1229644800
4504	317	1229731200
10185	374	1229731200
13472	356	1229731200
22993	325	1229731200
24160	317	1229731200
7378	85	1229817600
10151	81	1229904000
18889	85	1229904000
20574	394	1229904000
25766	147	1229904000
5210	312	1230076800
16640	307	1230076800
24391	379	1230076800
6656	354	1230336000
17312	238	1230336000
7718	332	1230422400
9132	49	1230422400
11664	423	1230422400
17219	212	1230422400
23867	229	1230422400
7536	366	1230508800
22215	159	1230508800
22215	333	1230508800
24794	435	1230508800
6567	85	1230595200
5617	413	1230681600
17314	332	1230681600
18362	407	1230681600
19071	355	1230681600
22520	270	1230681600
24382	317	1230681600
26451	407	1230681600
24731	85	1230768000
25655	326	1230768000
26316	407	1230768000
19520	407	1230854400
25689	317	1230854400
4031	407	1230940800
15757	292	1230940800
6994	296	1231027200
6994	382	1231027200
27341	407	1231027200
260	262	1231113600
5160	222	1231113600
5411	306	1231113600
239	262	1231200000
565	452	1231200000
4213	427	1231200000
6257	366	1231200000
12178	210	1231200000
12466	317	1231200000
22274	441	1231200000
23536	386	1231200000
23536	438	1231200000
11502	295	1231286400
16874	175	1231286400
18564	266	1231286400
22080	348	1231286400
24855	332	1231286400
13093	80	1231372800
21001	407	1231372800
21806	354	1231372800
2656	270	1231459200
2656	305	1231459200
4897	407	1231459200
5083	430	1231459200
18781	338	1231459200
21249	270	1231545600
23426	85	1231545600
24099	346	1231545600
27806	321	1231545600
1416	452	1231632000
8277	311	1231632000
11239	182	1231632000
13982	407	1231632000
22696	85	1231632000
25766	145	1231632000
8294	394	1231718400
18197	288	1231718400
18197	427	1231718400
24368	220	1231718400
23503	104	1231804800
22389	391	1231891200
26481	391	1231891200
715	90	1231977600
715	211	1231977600
1505	317	1231977600
2953	386	1231977600
13112	407	1231977600
19522	317	1231977600
21110	377	1231977600
23479	317	1232064000
13083	368	1232150400
14820	29	1232150400
7334	382	1232236800
16461	334	1232236800
23342	125	1232236800
671	220	1232323200
3088	355	1232323200
3088	418	1232323200
3088	460	1232323200
4639	222	1232323200
5355	440	1232323200
19196	363	1232323200
20630	166	1232323200
766	62	1232409600
7086	355	1232496000
17105	373	1232496000
18561	373	1232496000
18564	205	1232496000
20551	354	1232582400
7830	386	1232668800
19940	302	1232668800
6766	145	1232755200
13944	373	1232755200
4687	223	1232841600
11246	474	1232841600
